Source	Target	Id	Weight			Source	Target	Id	Weight
						562	418		
						570	418		
						588	418		
						590	418		
						624	418		
						626	418		
						644	418		
						646	418		
						654	418		
						657	418		
						666	418		
						670	418		
						688	418		
						700	418		
						709	418		
						715	418		
						722	418		
						747	418		
						764	418		
						767	418		
						421	419		
						424	419		
						465	419		
						514	419		
						532	419		
						562	419		
						590	419		
						626	419		
						672	419		
						687	419		
						709	419		
						736	419		
						427	420		
						429	420		
						433	420		
						441	420		
						446	420		
						453	420		
						455	420		
						458	420		
						460	420		
						467	420		
						481	420		
						484	420		
						486	420		
						495	420		
						497	420		
						510	420		
						515	420		
						517	420		
						519	420		
						534	420		
						538	420		
						547	420		
						550	420		
						558	420		
						562	420		
						570	420		
						578	420		
						588	420		
						590	420		
						596	420		
						605	420		
						607	420		
						611	420		
						614	420		
						617	420		
						624	420		
						626	420		
						632	420		
						638	420		
						642	420		
						644	420		
						648	420		
						649	420		
						654	420		
						658	420		
						659	420		
						660	420		
						663	420		
						668	420		
						670	420		
						672	420		
						688	420		
						689	420		
						694	420		
						698	420		
						709	420		
						711	420		
						715	420		
						720	420		
						728	420		
						735	420		
						753	420		
						424	421		
						427	421		
						431	421		
						446	421		
						453	421		
						465	421		
						466	421		
						472	421		
						481	421		
						482	421		
						487	421		
						490	421		
						512	421		
						514	421		
						524	421		
						532	421		
						534	421		
						544	421		
						561	421		
						562	421		
						567	421		
						570	421		
						590	421		
						596	421		
						626	421		
						642	421		
						657	421		
						666	421		
						670	421		
						697	421		
						698	421		
						709	421		
						719	421		
						722	421		
						724	421		
						736	421		
						765	421		
						434	422		
						440	422		
						448	422		
						488	422		
						494	422		
						502	422		
						515	422		
						546	422		
						555	422		
						557	422		
						574	422		
						591	422		
						592	422		
						620	422		
						630	422		
						650	422		
						656	422		
						695	422		
						714	422		
						730	422		
						440	423		
						455	423		
						459	423		
						488	423		
						502	423		
						546	423		
						556	423		
						589	423		
						603	423		
						623	423		
						636	423		
						656	423		
						670	423		
						679	423		
						682	423		
						687	423		
						705	423		
						715	423		
						716	423		
						718	423		
						748	423		
						767	423		
						434	424		
						436	424		
						441	424		
						453	424		
						462	424		
						463	424		
						465	424		
						472	424		
						480	424		
						481	424		
						482	424		
						484	424		
						487	424		
						489	424		
						490	424		
						495	424		
						503	424		
						511	424		
						512	424		
						514	424		
						532	424		
						543	424		
						544	424		
						547	424		
						562	424		
						563	424		
						567	424		
						570	424		
						578	424		
						589	424		
						590	424		
						592	424		
						598	424		
						600	424		
						601	424		
						602	424		
						605	424		
						623	424		
						624	424		
						626	424		
						631	424		
						659	424		
						666	424		
						670	424		
						676	424		
						677	424		
						678	424		
						685	424		
						688	424		
						700	424		
						705	424		
						709	424		
						715	424		
						719	424		
						722	424		
						724	424		
						738	424		
						760	424		
						765	424		
						767	424		
						440	425		
						452	425		
						488	425		
						494	425		
						515	425		
						538	425		
						557	425		
						584	425		
						591	425		
						592	425		
						620	425		
						651	425		
						709	425		
						716	425		
						730	425		
						735	425		
						768	425		
						735	426		
						453	427		
						481	427		
						599	427		
						621	427		
						626	427		
						709	427		
						735	427		
						435	429		
						453	429		
						455	429		
						478	429		
						481	429		
						483	429		
						498	429		
						511	429		
						522	429		
						529	429		
						545	429		
						551	429		
						559	429		
						560	429		
						567	429		
						618	429		
						621	429		
						625	429		
						632	429		
						638	429		
						665	429		
						672	429		
						685	429		
						692	429		
						732	429		
						738	429		
						745	429		
						752	429		
						754	429		
						460	430		
						597	430		
						679	430		
						689	430		
						709	430		
						737	430		
						759	430		
						445	431		
						446	431		
						453	431		
						468	431		
						481	431		
						482	431		
						502	431		
						514	431		
						516	431		
						520	431		
						538	431		
						550	431		
						585	431		
						601	431		
						621	431		
						623	431		
						626	431		
						634	431		
						646	431		
						657	431		
						670	431		
						687	431		
						691	431		
						694	431		
						700	431		
						705	431		
						709	431		
						718	431		
						722	431		
						733	431		
						735	431		
						748	431		
						435	432		
						442	432		
						468	432		
						509	432		
						518	432		
						522	432		
						554	432		
						566	432		
						585	432		
						607	432		
						626	432		
						630	432		
						672	432		
						687	432		
						689	432		
						694	432		
						712	432		
						750	432		
						454	433		
						455	433		
						460	433		
						465	433		
						467	433		
						472	433		
						499	433		
						524	433		
						531	433		
						554	433		
						555	433		
						559	433		
						571	433		
						582	433		
						615	433		
						625	433		
						669	433		
						670	433		
						677	433		
						694	433		
						720	433		
						745	433		
						750	433		
						752	433		
						765	433		
						767	433		
						452	434		
						463	434		
						485	434		
						495	434		
						514	434		
						515	434		
						528	434		
						532	434		
						538	434		
						557	434		
						563	434		
						589	434		
						591	434		
						592	434		
						615	434		
						620	434		
						623	434		
						631	434		
						645	434		
						671	434		
						700	434		
						714	434		
						717	434		
						723	434		
						730	434		
						750	434		
						768	434		
						445	435		
						457	435		
						585	435		
						625	435		
						626	435		
						650	435		
						735	435		
						448	436		
						452	436		
						455	436		
						463	436		
						477	436		
						481	436		
						483	436		
						485	436		
						487	436		
						495	436		
						498	436		
						499	436		
						503	436		
						511	436		
						525	436		
						532	436		
						559	436		
						563	436		
						571	436		
						576	436		
						582	436		
						592	436		
						602	436		
						615	436		
						619	436		
						623	436		
						638	436		
						652	436		
						654	436		
						659	436		
						664	436		
						669	436		
						676	436		
						685	436		
						699	436		
						701	436		
						714	436		
						726	436		
						738	436		
						745	436		
						754	436		
						769	436		
						444	438		
						484	438		
						508	438		
						510	438		
						519	438		
						538	438		
						560	438		
						605	438		
						618	438		
						632	438		
						636	438		
						638	438		
						654	438		
						659	438		
						672	438		
						694	438		
						720	438		
						735	438		
						459	439		
						514	439		
						530	439		
						590	439		
						677	439		
						729	439		
						757	439		
						766	439		
						476	440		
						477	440		
						488	440		
						494	440		
						515	440		
						518	440		
						526	440		
						538	440		
						539	440		
						546	440		
						555	440		
						557	440		
						590	440		
						591	440		
						609	440		
						620	440		
						630	440		
						645	440		
						656	440		
						687	440		
						714	440		
						715	440		
						716	440		
						730	440		
						737	440		
						745	440		
						750	440		
						756	440		
						532	441		
						638	441		
						715	441		
						468	442		
						476	442		
						492	442		
						494	442		
						519	442		
						522	442		
						524	442		
						563	442		
						567	442		
						576	442		
						585	442		
						609	442		
						626	442		
						664	442		
						670	442		
						689	442		
						694	442		
						706	442		
						445	443		
						458	443		
						463	443		
						483	443		
						484	443		
						495	443		
						498	443		
						516	443		
						526	443		
						528	443		
						563	443		
						574	443		
						589	443		
						592	443		
						593	443		
						615	443		
						631	443		
						645	443		
						647	443		
						650	443		
						656	443		
						664	443		
						691	443		
						697	443		
						709	443		
						726	443		
						735	443		
						746	443		
